poem_id,stanza_id,line_id,total_lines_in_stanza,total_stanzas_in_poem,id_stanza_in_poem,id_line_in_stanza,title,line_text,emotion1anno1,emotion2anno1,emotion1anno2,emotion2anno2
60,1,5,8,4,1,5,If—,"If you can wait and not be tired by waiting,",Beauty / Joy,Vitality,Vitality,
60,1,6,8,4,1,6,If—,"Or being lied about, don’t deal in lies,",Beauty / Joy,Vitality,Vitality,
60,1,7,8,4,1,7,If—,"Or being hated, don’t give way to hating,",Beauty / Joy,Vitality,Vitality,
60,1,8,8,4,1,8,If—,"And yet don’t look too good, nor talk too wise:",Beauty / Joy,Vitality,Vitality,
60,2,1,8,4,2,1,If—,If you can dream—and not make dreams your master;,Beauty / Joy,Vitality,Vitality,
60,2,2,8,4,2,2,If—,If you can think—and not make thoughts your aim;,Beauty / Joy,Vitality,Vitality,
60,2,3,8,4,2,3,If—,If you can meet with Triumph and Disaster,Beauty / Joy,Vitality,Vitality,
60,2,4,8,4,2,4,If—,And treat those two impostors just the same;,Beauty / Joy,Vitality,Vitality,
60,2,5,8,4,2,5,If—,If you can bear to hear the truth you’ve spoken,Beauty / Joy,Vitality,Vitality,
60,2,6,8,4,2,6,If—,"Twisted by knaves to make a trap for fools,",Beauty / Joy,Vitality,Vitality,
60,2,7,8,4,2,7,If—,"Or watch the things you gave your life to, broken,",Beauty / Joy,Vitality,Vitality,
60,2,8,8,4,2,8,If—,And stoop and build ’em up with worn-out tools:,Beauty / Joy,Vitality,Vitality,
60,3,1,8,4,3,1,If—,If you can make one heap of all your winnings,Beauty / Joy,Vitality,Vitality,
60,3,2,8,4,3,2,If—,"And risk it on one turn of pitch-and-toss,",Beauty / Joy,Vitality,Vitality,
60,3,3,8,4,3,3,If—,"And lose, and start again at your beginnings",Beauty / Joy,Vitality,Vitality,
60,3,4,8,4,3,4,If—,And never breathe a word about your loss;,Beauty / Joy,Vitality,Vitality,
60,3,5,8,4,3,5,If—,If you can force your heart and nerve and sinew,Beauty / Joy,Vitality,Vitality,
60,3,6,8,4,3,6,If—,"To serve your turn long after they are gone,",Beauty / Joy,Vitality,Vitality,
60,3,7,8,4,3,7,If—,And so hold on when there is nothing in you,Beauty / Joy,Vitality,Vitality,
60,3,8,8,4,3,8,If—,Except the Will which says to them: ‘Hold on!’,Beauty / Joy,Vitality,Vitality,
60,4,1,8,4,4,1,If—,"If you can talk with crowds and keep your virtue,",Awe / Sublime,,Vitality,Awe / Sublime
60,4,2,8,4,4,2,If—,"Or walk with Kings—nor lose the common touch,",Awe / Sublime,,Vitality,Awe / Sublime
60,4,3,8,4,4,3,If—,"If neither foes nor loving friends can hurt you,",Awe / Sublime,,Vitality,Awe / Sublime
60,4,4,8,4,4,4,If—,"If all men count with you, but none too much;",Awe / Sublime,,Vitality,Awe / Sublime
60,4,5,8,4,4,5,If—,If you can fill the unforgiving minute,Awe / Sublime,,Vitality,Awe / Sublime
60,4,6,8,4,4,6,If—,"With sixty seconds’ worth of distance run,",Awe / Sublime,,Vitality,Awe / Sublime
60,4,7,8,4,4,7,If—,"Yours is the Earth and everything that’s in it,",Awe / Sublime,,Vitality,Awe / Sublime
60,4,8,8,4,4,8,If—,"And—which is more—you’ll be a Man, my son!",Awe / Sublime,,Vitality,Awe / Sublime
61,1,1,5,2,1,1,A Noiseless Patient Spider,"A noiseless patient spider ,",Vitality,,Sadness,
61,1,2,5,2,1,2,A Noiseless Patient Spider,"I mark ""d where on a little promontory it stood isolated ,",Vitality,,Sadness,
61,1,3,5,2,1,3,A Noiseless Patient Spider,"Mark ""d how to explore the vacant vast surrounding ,",Vitality,,Sadness,
61,1,4,5,2,1,4,A Noiseless Patient Spider,"It launch ""d forth filament , filament , filament out of itself ,",Vitality,,Sadness,
61,1,5,5,2,1,5,A Noiseless Patient Spider,"Ever unreeling them , ever tirelessly speeding them .",Vitality,,Sadness,
61,2,1,6,2,2,1,A Noiseless Patient Spider,"And you O my soul where you stand ,",Sadness,Awe / Sublime,Sadness,
61,2,2,6,2,2,2,A Noiseless Patient Spider,"Surrounded , detached , in measureless oceans of space ,",Sadness,Awe / Sublime,Sadness,
61,2,3,6,2,2,3,A Noiseless Patient Spider,"Ceaselessly musing , venturing , throwing , seeking the spheres to",Sadness,Awe / Sublime,Sadness,
61,2,4,6,2,2,4,A Noiseless Patient Spider,"connect them ,",Sadness,Awe / Sublime,Sadness,
61,2,5,6,2,2,5,A Noiseless Patient Spider,"Till the bridge you will need be form ""d , till the ductile anchor hold ,",Sadness,Awe / Sublime,Sadness,
61,2,6,6,2,2,6,A Noiseless Patient Spider,"Till the gossamer thread you fling catch somewhere , O my soul .",Sadness,Awe / Sublime,Sadness,
62,1,1,4,4,1,1,LONDON,"I wandered through each chartered street ,",Nostalgia,,Sadness,Nostalgia
62,1,2,4,4,1,2,LONDON,"Near where the chartered Thames does flow ,",Nostalgia,,Sadness,Nostalgia
62,1,3,4,4,1,3,LONDON,"A mark in every face I meet ,",Nostalgia,,Sadness,Nostalgia
62,1,4,4,4,1,4,LONDON,"Marks of weakness , marks of woe .",Nostalgia,,Sadness,Nostalgia
62,2,1,4,4,2,1,LONDON,"In every cry of every man ,",Sadness,,Sadness,Annoyance
62,2,2,4,4,2,2,LONDON,"In every infant ""s cry of fear ,",Sadness,,Sadness,Annoyance
62,2,3,4,4,2,3,LONDON,"In every voice , in every ban ,",Sadness,,Sadness,Annoyance
62,2,4,4,4,2,4,LONDON,The mind-forged manacles I hear :,Sadness,,Sadness,Annoyance
62,3,1,4,4,3,1,LONDON,"How the chimney-sweeper ""s cry",Sadness,,Sadness,Annoyance
62,3,2,4,4,3,2,LONDON,"Every blackening church appalls ,",Sadness,,Sadness,Annoyance
62,3,3,4,4,3,3,LONDON,"And the hapless soldier ""s sigh",Annoyance,Sadness,Sadness,Annoyance
62,3,4,4,4,3,4,LONDON,Runs in blood down palace-walls .,Annoyance,Sadness,Sadness,Annoyance
62,4,1,4,4,4,1,LONDON,"But most , through midnight streets I hear",Annoyance,Sadness,Sadness,Annoyance
62,4,2,4,4,4,2,LONDON,"How the youthful harlot ""s curse",Annoyance,Sadness,Sadness,Annoyance
62,4,3,4,4,4,3,LONDON,"Blasts the new-born infant ""s tear ,",Annoyance,Sadness,Sadness,Annoyance
62,4,4,4,4,4,4,LONDON,And blights with plagues the marriage-hearse .,Annoyance,Sadness,Sadness,Annoyance
63,1,1,12,1,1,1,The Young Housewife,AT ten A.M. the young housewife,Beauty / Joy,Suspense,Beauty / Joy,
63,1,2,12,1,1,2,The Young Housewife,moves about in negligee behind,Beauty / Joy,Suspense,Beauty / Joy,
63,1,3,12,1,1,3,The Young Housewife,"the wooden walls of her husband""s house.",Beauty / Joy,Suspense,Beauty / Joy,
63,1,4,12,1,1,4,The Young Housewife,I pass solitary in my car.,Beauty / Joy,,Beauty / Joy,
63,1,5,12,1,1,5,The Young Housewife,Then again she comes to the curb,Beauty / Joy,,Sadness,
63,1,6,12,1,1,6,The Young Housewife,"to call the ice-man, fish-man, and stands",Beauty / Joy,,Sadness,
63,1,7,12,1,1,7,The Young Housewife,"shy, uncorseted, tucking in",Beauty / Joy,,Sadness,
63,1,8,12,1,1,8,The Young Housewife,"stray ends of hair, and I compare her",Beauty / Joy,Sadness,Sadness,
63,1,9,12,1,1,9,The Young Housewife,to a fallen leaf.,Beauty / Joy,Sadness,Sadness,
63,1,10,12,1,1,10,The Young Housewife,The noiseless wheels of my car,Beauty / Joy,Sadness,Sadness,
63,1,11,12,1,1,11,The Young Housewife,rush with a crackling sound over,Beauty / Joy,Sadness,Sadness,
63,1,12,12,1,1,12,The Young Housewife,dried leaves as I bow and pass smiling.,Beauty / Joy,Sadness,Sadness,
64,1,1,6,4,1,1,I wandered lonely as a Cloud,I wandered lonely as a Cloud,Nostalgia,Beauty / Joy,Nostalgia,Beauty / Joy
64,1,2,6,4,1,2,I wandered lonely as a Cloud,"That floats on high over Vales and Hills ,",Nostalgia,Beauty / Joy,Nostalgia,Beauty / Joy
64,1,3,6,4,1,3,I wandered lonely as a Cloud,When all at once I saw a crowd,Nostalgia,Beauty / Joy,Nostalgia,Beauty / Joy
64,1,4,6,4,1,4,I wandered lonely as a Cloud,A host of dancing Daffodills ;,Nostalgia,Beauty / Joy,Nostalgia,Beauty / Joy
64,1,5,6,4,1,5,I wandered lonely as a Cloud,"Along the Lake , beneath the trees ,",Nostalgia,Beauty / Joy,Nostalgia,Beauty / Joy
64,1,6,6,4,1,6,I wandered lonely as a Cloud,Ten thousand dancing in the breeze .,Nostalgia,Beauty / Joy,Nostalgia,Beauty / Joy
64,2,1,6,4,2,1,I wandered lonely as a Cloud,Continuous as the stars that shine,Nostalgia,Beauty / Joy,Beauty / Joy,
64,2,2,6,4,2,2,I wandered lonely as a Cloud,"And twinkle on the milky way,",Nostalgia,Beauty / Joy,Beauty / Joy,
64,2,3,6,4,2,3,I wandered lonely as a Cloud,They stretched in never-ending line,Nostalgia,Beauty / Joy,Beauty / Joy,
64,2,4,6,4,2,4,I wandered lonely as a Cloud,Along the margin of a bay:,Nostalgia,Beauty / Joy,Beauty / Joy,
64,2,5,6,4,2,5,I wandered lonely as a Cloud,"Ten thousand saw I at a glance,",Nostalgia,Beauty / Joy,Beauty / Joy,
64,2,6,6,4,2,6,I wandered lonely as a Cloud,Tossing their heads in sprightly dance.,Nostalgia,Beauty / Joy,Beauty / Joy,
64,3,1,6,4,3,1,I wandered lonely as a Cloud,"The waves beside them danced , but they",Beauty / Joy,Vitality,Beauty / Joy,
64,3,2,6,4,3,2,I wandered lonely as a Cloud,Outdid the sparkling waves in glee :—,Beauty / Joy,Vitality,Beauty / Joy,
64,3,3,6,4,3,3,I wandered lonely as a Cloud,A Poet could not but be gay,Beauty / Joy,Vitality,Beauty / Joy,
64,3,4,6,4,3,4,I wandered lonely as a Cloud,In such a laughing company :,Beauty / Joy,Vitality,Beauty / Joy,
64,3,5,6,4,3,5,I wandered lonely as a Cloud,I gazed — and gazed — but little thought,Beauty / Joy,Suspense,Beauty / Joy,Suspense
64,3,6,6,4,3,6,I wandered lonely as a Cloud,What wealth the shew to me had brought :,Beauty / Joy,Suspense,Beauty / Joy,Suspense
64,4,1,6,4,4,1,I wandered lonely as a Cloud,For oft when on my couch I lie,Nostalgia,Beauty / Joy,Nostalgia,Beauty / Joy
64,4,2,6,4,4,2,I wandered lonely as a Cloud,"In vacant or in pensive mood ,",Nostalgia,Beauty / Joy,Nostalgia,Beauty / Joy
64,4,3,6,4,4,3,I wandered lonely as a Cloud,They flash upon that inward eye,Nostalgia,Beauty / Joy,Nostalgia,Beauty / Joy
64,4,4,6,4,4,4,I wandered lonely as a Cloud,"Which is the bliss of solitude ,",Nostalgia,Beauty / Joy,Nostalgia,Beauty / Joy
64,4,5,6,4,4,5,I wandered lonely as a Cloud,"And then my heart with pleasure fills ,",Nostalgia,Beauty / Joy,Nostalgia,Beauty / Joy
64,4,6,6,4,4,6,I wandered lonely as a Cloud,And dances with the Daffodils .,Nostalgia,Beauty / Joy,Nostalgia,Beauty / Joy
